"Estimate","Std. Error","t-value","p-value","2.5 %","97.5 %","coef","pop"
3.14831778279126,0.657379943669913,4.7891905025507,2.31221197770743e-05,1.81970335655907,4.47693220902344,"Slope","REF"
34.3564279073177,2.28010549894964,15.0679115168769,2.18881196868111e-18,29.7481627960886,38.9646930185468,"ED50","REF"
4.52050359228174,1.39894151333338,3.23137425631923,0.00383735152914255,1.61927646420675,7.42173072035673,"Slope","C7"
38.4026061085444,2.97747994851819,12.8976875655053,9.82702118990253e-12,32.2276906330883,44.5775215840006,"ED50","C7"
2.89992220549284,0.760611681389237,3.81261854958132,0.000951495477990772,1.32251012432651,4.47733428665918,"Slope","C6"
30.2767341653095,2.36532545730652,12.8002402679024,1.13949452653812e-11,25.3713494025738,35.1821189280453,"ED50","C6"
2.0271104437859,0.363760627950664,5.57264939640701,1.33276899185949e-05,1.27271707431516,2.78150381325664,"Slope","C44"
29.7698578856569,2.91832667118581,10.201002574383,8.39405675942205e-10,23.7176187989387,35.8220969723752,"ED50","C44"
2.82697533111909,0.485717204507528,5.82020835351174,7.42395172024966e-06,1.81965950207329,3.83429116016488,"Slope","C58"
25.4008574848273,1.50573270836397,16.869433295652,4.52558307172908e-14,22.2781589734891,28.5235559961655,"ED50","C58"
2.87783761810996,0.645765645826564,4.45647370173494,0.000197822715388507,1.5386016370526,4.21707359916732,"Slope","C67"
25.7824644818555,1.61260763618722,15.988058039223,1.35201280516445e-13,22.4381209360705,29.1268080276406,"ED50","C67"
2.9913619954737,0.706920531488501,4.23153927807847,0.000635213668270496,1.49275741464292,4.48996657630448,"Slope","C73"
28.7663811438199,2.26570825526346,12.6964189131557,9.04795384758335e-10,23.9632942069976,33.5694680806423,"ED50","C73"
1.67913567056876,0.390683214294341,4.29794679968948,0.000291407844861273,0.868908274361552,2.48936306677597,"Slope","C85"
29.2759927408462,4.00054432235534,7.31800234714306,2.50747049398312e-07,20.9793716137571,37.5726138679353,"ED50","C85"
3.21003653797287,0.883733524644103,3.63235799984573,0.000790070978240945,1.42394445972605,4.99612861621969,"Slope","C76"
43.7391562994819,5.14352584043621,8.50373025359827,1.66271234180494e-10,33.3437028039719,54.1346097949919,"ED50","C76"
3.5218157936689,1.46157336169229,2.40960589866741,0.0283713805051291,0.423418679016793,6.620212908321,"Slope","C67p"
30.7379498064303,2.39298047698091,12.8450482994373,7.62967516935292e-10,25.6650578123455,35.8108418005151,"ED50","C67p"
3.95802599708674,1.84367348912801,2.14681505181199,0.0474823100351264,0.0496127974505409,7.86643919672294,"Slope","C68"
29.3308567406606,2.66583166905825,11.0025164308376,7.15660770178424e-09,23.6795460585922,34.982167422729,"ED50","C68"
