"pop","Cntrl_ama_per_cell","X","row","column","n_celulas","n_amas.x","n_cels_infec","mean_ama_cel","composto","conc","n_amas.y","corrected_ama","ama_per_cell","experiment","gene","viability","mean_value","mean_normalized","viability_normalized"
"REF",3.23409729021296,149,"F",6,1504,1690,721,1.124,"MILT",10,1340,350,0.485436893203884,"EXP 3","GSH1",15.0099656764475,39.0580293871727,4.33216465302168,1.66484699220207
"REF",3.23409729021296,150,"G",6,1695,1915,821,1.13,"MILT",20,1501,414,0.504263093788063,"EXP 3","GSH1",15.5920817630956,36.2983698838837,0,0
"REF",3.23409729021296,307,"B",8,1551,4845,801,6.049,"MILT",0,4118.5,726.5,0.906991260923845,"EXP 3","PGPA",28.0446498523278,100,100,28.0446498523278
"REF",3.23409729021296,308,"C",8,1559,7469,881,8.478,"MILT",1.25,3248,4221,4.79114642451759,"EXP 3","PGPA",148.144783368657,96.3480271132522,94.2670652539175,144.945095185242
"REF",3.23409729021296,309,"D",8,1779,4008,711,5.637,"MILT",2.5,2626,1382,1.94374120956399,"EXP 3","PGPA",60.1015070092712,56.5902608212052,31.8545866100022,33.8310626711423
"REF",3.23409729021296,310,"E",8,2139,3805,758,5.02,"MILT",5,2086.5,1718.5,2.26715039577836,"EXP 3","PGPA",70.1014902253937,46.666297273737,16.275764640488,24.4492368692403
"REF",3.23409729021296,311,"F",8,2007,2751,612,4.495,"MILT",10,2302.5,448.5,0.732843137254902,"EXP 3","PGPA",22.6598976930173,39.0580293871727,4.33216465302168,2.51334768719838
"REF",3.23409729021296,312,"G",8,2263,3437,681,5.047,"MILT",20,1392.5,2044.5,3.00220264317181,"EXP 3","PGPA",92.8296947731626,36.2983698838837,0,0
"REF",11.2338902147971,199,"G",5,287,827,197,2.882,"MILT",20,209,618,3.13705583756345,"EXP 4","GSH1",27.9249287431292,36.2983698838837,0,0
"REF",11.2338902147971,200,"F",5,449,2020,342,4.499,"MILT",10,205,1815,5.30701754385965,"EXP 4","GSH1",47.2411376859401,39.0580293871727,4.33216465302168,5.23980318676222
"REF",11.2338902147971,201,"E",5,589,3069,461,5.211,"MILT",5,255,2814,6.10412147505423,"EXP 4","GSH1",54.3366666251908,46.666297273737,16.275764640488,18.9509528076052
"REF",11.2338902147971,202,"D",5,959,6192,756,6.457,"MILT",2.5,333,5859,7.75,"EXP 4","GSH1",68.9876779264927,56.5902608212052,31.8545866100022,38.833077099177
"REF",11.2338902147971,203,"C",5,1721,11979,1243,6.96,"MILT",1.25,753,11226,9.03137570394208,"EXP 4","GSH1",80.3940178447364,96.3480271132522,94.2670652539175,78.6576368324203
"REF",11.2338902147971,204,"B",5,1631,14683,1257,9.002,"MILT",0,562,14121,11.2338902147971,"EXP 4","GSH1",100,100,100,100
"C6",25.9071428571429,13,"B",4,662,14725,560,22.24,"MILT",0,217,14508,25.9071428571429,"EXP 1","GSH1",100,100,100,100
"C6",25.9071428571429,14,"C",4,609,14731,533,24.19,"MILT",1.25,115,14616,27.422138836773,"EXP 1","GSH1",105.847792587489,87.665813118613,79.4261796096112,95.8992506458575
"C6",25.9071428571429,15,"D",4,765,19289,634,25.21,"MILT",2.5,178,19111,30.1435331230284,"EXP 1","GSH1",116.352209463026,84.0350362169988,73.3699269705249,101.585642078115
