"pop","Cntrl_ama_per_cell","X","row","column","n_celulas","n_amas.x","n_cels_infec","mean_ama_cel","composto","conc","n_amas.y","corrected_ama","ama_per_cell","experiment","gene","viability","mean_value","mean_normalized","viability_normalized"
"C67",10.8339324227175,173,"F",10,1351,1376,562,1.019,"ANF",3,273,1103,1.9626334519573,"EXP 3","GSH1",18.115614675996,19.3381774625679,6.63493720133986,6.2154753710148
"C67",10.8339324227175,174,"G",10,898,537,283,0.598,"ANF",5,172,365,1.28975265017668,"EXP 3","GSH1",11.9047507391888,13.6059890931818,0,0
"C67",14.3666077738516,181,"B",2,1360,16821,1132,12.37,"ANF",0,558,16263,14.3666077738516,"EXP 4","GSH1",100,100,100,100
"C67",14.3666077738516,182,"C",2,1346,4654,832,3.458,"ANF",0.15,838,3816,4.58653846153846,"EXP 4","GSH1",31.9249925503384,42.4281218649696,33.3612625102849,25.1026444323967
"C67",14.3666077738516,183,"D",2,859,8723,698,10.15,"ANF",0.62,776,7947,11.3853868194842,"EXP 4","GSH1",79.2489570168856,47.7370549418711,39.5062869410033,65.5849431745779
"C67",14.3666077738516,184,"E",2,640,1750,350,2.734,"ANF",1.2,251,1499,4.28285714285714,"EXP 4","GSH1",29.8111928039985,35.1595940309789,24.9480313641696,21.1529909140067
"C67",14.3666077738516,185,"F",2,234,975,170,4.167,"ANF",3,310,665,3.91176470588235,"EXP 4","GSH1",27.2281722133605,19.3381774625679,6.63493720133986,9.34199787402947
"C67",14.3666077738516,186,"G",2,53,85,35,1.604,"ANF",5,290,0,0,"EXP 4","GSH1",0,13.6059890931818,0,0
"C73",12.3239875389408,43,"G",9,733,601,287,0.8199,"ANF",5,104,497,1.73170731707317,"EXP 1","GSH1",14.0515179165947,14.2110140858167,0,0
"C73",12.3239875389408,44,"F",9,820,1127,389,1.374,"ANF",3,98,1029,2.6452442159383,"EXP 1","GSH1",21.4641909331697,15.1434602200462,1.08690658164703,1.54057065267739
"C73",12.3239875389408,45,"E",9,673,2071,398,3.077,"ANF",1.2,161,1910,4.79899497487437,"EXP 1","GSH1",38.940277728379,22.0958906234408,9.19101263827914,16.1976084530372
"C73",12.3239875389408,46,"D",9,663,2020,362,3.047,"ANF",0.62,147,1873,5.17403314917127,"EXP 1","GSH1",41.9834337938316,28.0661110857118,16.1502048919831,24.1587106873731
"C73",12.3239875389408,47,"C",9,559,3746,387,6.701,"ANF",0.15,215,3531,9.12403100775194,"EXP 1","GSH1",74.0347308768548,47.4634826229472,38.7607665282274,60.4600159936543
"C73",12.3239875389408,48,"B",9,527,4331,321,8.218,"ANF",0,375,3956,12.3239875389408,"EXP 1","GSH1",100,100,100,100
"C73",18.6104417670683,109,"B",10,313,4634,249,14.81,"ANF",0,0,4634,18.6104417670683,"EXP 2","GSH1",100,100,100,100
"C73",18.6104417670683,110,"C",10,273,2119,221,7.762,"ANF",0.15,158,1961,8.87330316742081,"EXP 2","GSH1",47.6791646242507,47.4634826229472,38.7607665282274,38.9369019324344
"C73",18.6104417670683,111,"D",10,166,434,113,2.614,"ANF",0.62,127,307,2.71681415929204,"EXP 2","GSH1",14.5983324485049,28.0661110857118,16.1502048919831,8.40038220488144
"C73",18.6104417670683,112,"E",10,155,334,111,2.155,"ANF",1.2,75,259,2.33333333333333,"EXP 2","GSH1",12.5377643504531,22.0958906234408,9.19101263827914,5.21521184932602
"C73",18.6104417670683,113,"F",10,273,330,148,1.209,"ANF",3,285,45,0.304054054054054,"EXP 2","GSH1",1.63378203408415,15.1434602200462,1.08690658164703,0.117263057453147
"C73",18.6104417670683,114,"G",10,201,258,113,1.284,"ANF",5,63,195,1.72566371681416,"EXP 2","GSH1",9.27255644123274,14.2110140858167,0,0
"C73",8.6078431372549,127,"G",3,1911,1031,563,0.5395,"ANF",5,172,859,1.52575488454707,"EXP 3","GSH1",17.7251706405241,14.2110140858167,0,0
"C73",8.6078431372549,128,"F",3,1823,1040,457,0.5705,"ANF",3,273,767,1.67833698030635,"EXP 3","GSH1",19.4977644636956,15.1434602200462,1.08690658164703,1.3994323764222
"C73",8.6078431372549,129,"E",3,1783,1025,420,0.5749,"ANF",1.2,468,557,1.32619047619048,"EXP 3","GSH1",15.4067686300033,22.0958906234408,9.19101263827914,6.40860364520361
"C73",8.6078431372549,130,"D",3,2094,2116,649,1.011,"ANF",0.62,364,1752,2.69953775038521,"EXP 3","GSH1",31.3613724987803,28.0661110857118,16.1502048919831,18.0464115602733
"C73",8.6078431372549,131,"C",3,2339,4000,928,1.71,"ANF",0.15,602,3398,3.66163793103448,"EXP 3","GSH1",42.5383905427696,47.4634826229472,38.7607665282274,34.7387198156777
"C73",8.6078431372549,132,"B",3,1997,11558,1275,5.788,"ANF",0,583,10975,8.6078431372549,"EXP 3","GSH1",100,100,100,100
"C73",12.8101960784314,211,"G",7,513,810,257,1.579,"ANF",5,290,520,2.02334630350195,"EXP 4","GSH1",15.7948113449151,14.2110140858167,0,0
"C73",12.8101960784314,212,"F",7,627,1070,330,1.707,"ANF",3,310,760,2.3030303030303,"EXP 4","GSH1",17.9781034492355,15.1434602200462,1.08690658164703,1.29036024003539
"C73",12.8101960784314,213,"E",7,1101,1617,496,1.469,"ANF",1.2,251,1366,2.75403225806452,"EXP 4","GSH1",21.4987517849278,22.0958906234408,9.19101263827914,8.94262660554969
"C73",12.8101960784314,214,"D",7,1249,2393,519,1.916,"ANF",0.62,776,1617,3.11560693641619,"EXP 4","GSH1",24.3213056017304,28.0661110857118,16.1502048919831,13.9953151154044
"C73",12.8101960784314,215,"C",7,1638,2914,633,1.779,"ANF",0.15,838,2076,3.27962085308057,"EXP 4","GSH1",25.6016444479135,47.4634826229472,38.7607665282274,20.9074283711431
"C73",12.8101960784314,216,"B",7,1644,16891,1275,10.27,"ANF",0,558,16333,12.8101960784314,"EXP 4","GSH1",100,100,100,100
"C85",29.0815533980583,55,"G",11,684,2779,501,4.063,"ANF",5,104,2675,5.33932135728543,"EXP 1","GSH1",18.3598217199839,15.1011454383485,4.02000374726106,4.88748038449803
"C85",29.0815533980583,56,"F",11,825,2589,521,3.138,"ANF",3,98,2491,4.78119001919386,"EXP 1","GSH1",16.4406280288765,11.5452616417155,0,0
"C85",29.0815533980583,57,"E",11,743,4249,570,5.719,"ANF",1.2,161,4088,7.1719298245614,"EXP 1","GSH1",24.6614399389004,32.0187244433508,23.1456936978411,17.8272602952499
"C85",29.0815533980583,58,"D",11,700,5120,535,7.314,"ANF",0.62,147,4973,9.29532710280374,"EXP 1","GSH1",31.9629662679036,29.2257432298412,19.9881678655938,21.860218582665
"C85",29.0815533980583,59,"C",11,603,7611,459,12.62,"ANF",0.15,215,7396,16.1132897603486,"EXP 1","GSH1",55.4072526312313,41.321602511741,33.6627991023125,45.1377270183618
"C85",29.0815533980583,60,"B",11,668,15352,515,22.98,"ANF",0,375,14977,29.0815533980583,"EXP 1","GSH1",100,100,100,100
"C85",19.6266666666667,115,"G",11,146,115,66,0.7877,"ANF",5,63,52,0.787878787878788,"EXP 2","GSH1",4.0143280632411,15.1011454383485,4.02000374726106,1.06863508618253
"C85",19.6266666666667,116,"F",11,127,151,61,1.189,"ANF",3,285,0,0,"EXP 2","GSH1",0,11.5452616417155,0,0
"C85",19.6266666666667,117,"E",11,277,706,165,2.549,"ANF",1.2,75,631,3.82424242424242,"EXP 2","GSH1",19.4849308300395,32.0187244433508,23.1456936978411,14.0852656861342
"C85",19.6266666666667,118,"D",11,126,204,58,1.619,"ANF",0.62,127,77,1.32758620689655,"EXP 2","GSH1",6.76419602698649,29.2257432298412,19.9881678655938,4.62619152573467
"C85",19.6266666666667,119,"C",11,162,513,104,3.167,"ANF",0.15,158,355,3.41346153846154,"EXP 2","GSH1",17.3919575668896,41.321602511741,33.6627991023125,14.1684237295443
"C85",19.6266666666667,120,"B",11,193,2944,150,15.25,"ANF",0,0,2944,19.6266666666667,"EXP 2","GSH1",100,100,100,100
"C85",10.8477078477078,151,"G",7,1573,903,443,0.5741,"ANF",5,172,731,1.65011286681716,"EXP 3","GSH1",15.2116271011653,15.1011454383485,4.02000374726106,4.04941454264346
"C85",10.8477078477078,152,"F",7,1919,1508,588,0.7858,"ANF",3,273,1235,2.10034013605442,"EXP 3","GSH1",19.3620640004445,11.5452616417155,0,0
"C85",10.8477078477078,153,"E",7,1926,2919,715,1.516,"ANF",1.2,468,2451,3.42797202797203,"EXP 3","GSH1",31.6008881885253,32.0187244433508,23.1456936978411,22.8436482498048
"C85",10.8477078477078,154,"D",7,1964,1945,601,0.9903,"ANF",0.62,364,1581,2.630615640599,"EXP 3","GSH1",24.2504285470305,29.2257432298412,19.9881678655938,16.5854340400727
"C85",10.8477078477078,155,"C",7,2330,4163,898,1.787,"ANF",0.15,602,3561,3.96547884187082,"EXP 3","GSH1",36.5559148305119,41.321602511741,33.6627991023125,29.7804136853385
"C85",10.8477078477078,156,"B",7,1906,14544,1287,7.631,"ANF",0,583,13961,10.8477078477078,"EXP 3","GSH1",100,100,100,100
"C85",10.8080054274084,205,"B",6,2016,16489,1474,8.179,"ANF",0,558,15931,10.8080054274084,"EXP 4","GSH1",100,100,100,100
"C85",10.8080054274084,206,"C",6,1699,5668,799,3.336,"ANF",0.15,838,4830,6.0450563204005,"EXP 4","GSH1",55.9312850183312,41.321602511741,33.6627991023125,45.5646319760056
"C85",10.8080054274084,207,"D",6,1673,5561,821,3.324,"ANF",0.62,776,4785,5.82825822168088,"EXP 4","GSH1",53.9253820774441,29.2257432298412,19.9881678655938,36.8808273139028
"C85",10.8080054274084,208,"E",6,1545,3650,601,2.362,"ANF",1.2,251,3399,5.65557404326123,"EXP 4","GSH1",52.3276388159379,32.0187244433508,23.1456936978411,37.8266005601755
"C85",10.8080054274084,209,"F",6,400,522,189,1.305,"ANF",3,310,212,1.12169312169312,"EXP 4","GSH1",10.378354537541,11.5452616417155,0,0
"C85",10.8080054274084,210,"G",6,603,1094,326,1.814,"ANF",5,290,804,2.46625766871166,"EXP 4","GSH1",22.8188048690038,15.1011454383485,4.02000374726106,6.07448497572023
"C76",19.2609400324149,253,"B",4,777,12255,617,19.86,"ANF",0,371,11884,19.2609400324149,"EXP 1","PGPA",100,100,100,100
"C76",19.2609400324149,254,"C",4,1849,14620,1265,11.56,"ANF",0.15,1139,13481,10.6569169960474,"EXP 1","PGPA",55.329163468203,56.3608577725607,44.9344189827175,44.1118874250686
"C76",19.2609400324149,255,"D",4,2222,5522,870,6.347,"ANF",0.62,337,5185,5.95977011494253,"EXP 1","PGPA",30.9422598529076,52.7092903172842,40.3267279676047,23.6732478900777
"C76",19.2609400324149,256,"E",4,2145,7592,867,8.757,"ANF",1.2,383,7209,8.31487889273356,"EXP 1","PGPA",43.1696421812236,45.9023643483449,31.7374818392611,29.8480427791599
"C76",19.2609400324149,257,"F",4,2821,10093,1232,8.192,"ANF",3,405,9688,7.86363636363636,"EXP 1","PGPA",40.8268565833359,33.9572185387116,16.6646284152534,20.035928253326
"C76",19.2609400324149,258,"G",4,2850,7084,1145,6.187,"ANF",5,409,6675,5.82969432314411,"EXP 1","PGPA",30.2669252556371,20.7506006088576,0,0
"C76",7.43646565183452,67,"G",3,266,482,162,1.812,"ANF",5,63,419,2.58641975308642,"EXP 2","GSH1",34.7802285948617,20.7506006088576,0,0
"C76",7.43646565183452,68,"F",3,277,466,172,1.682,"ANF",3,285,181,1.05232558139535,"EXP 2","GSH1",14.1508833720727,33.9572185387116,16.6646284152534,6.9445974461761
"C76",7.43646565183452,69,"E",3,274,1127,207,4.113,"ANF",1.2,75,1052,5.08212560386473,"EXP 2","GSH1",68.3406048222788,45.9023643483449,31.7374818392611,47.2515683064025
"C76",7.43646565183452,70,"D",3,223,1099,167,4.928,"ANF",0.62,127,972,5.82035928143713,"EXP 2","GSH1",78.2678163786219,52.7092903172842,40.3267279676047,59.8809986004332
"C76",7.43646565183452,71,"C",3,263,1446,216,5.498,"ANF",0.15,158,1288,5.96296296296296,"EXP 2","GSH1",80.185443490779,56.3608577725607,44.9344189827175,63.9288764672394
"C76",7.43646565183452,72,"B",3,163,1142,112,7.006,"ANF",0,0,1142,10.1964285714286,"EXP 2","GSH1",137.11390664345,100,100,137.11390664345
"C76",7.43646565183452,283,"B",4,1658,5024,915,5.491,"ANF",0,745,4279,4.67650273224044,"EXP 2","PGPA",62.8860933565501,100,100,62.8860933565501
"C76",7.43646565183452,284,"C",4,1404,4096,769,5.326,"ANF",0.15,355,3741,4.86475942782835,"EXP 2","PGPA",65.4176278838624,56.3608577725607,44.9344189827175,52.155045475906
"C76",7.43646565183452,285,"D",4,1134,1485,361,4.114,"ANF",0.62,72,1413,3.91412742382271,"EXP 2","PGPA",52.6342432961702,52.7092903172842,40.3267279676047,40.2693111291873
"C76",7.43646565183452,286,"E",4,1506,1528,422,3.621,"ANF",1.2,102,1426,3.37914691943128,"EXP 2","PGPA",45.4402276247678,45.9023643483449,31.7374818392611,31.4179545974729
"C76",7.43646565183452,287,"F",4,1354,2760,579,4.767,"ANF",3,387,2373,4.09844559585492,"EXP 2","PGPA",55.1128155193437,33.9572185387116,16.6646284152534,27.0468145234348
"C76",7.43646565183452,288,"G",4,1202,378,233,1.622,"ANF",5,264,114,0.489270386266094,"EXP 2","PGPA",6.57934036373038,20.7506006088576,0,0
"C76",7.56400871295967,133,"B",4,1790,8175,989,4.567,"ANF",0,583,7592,7.67644084934277,"EXP 3","GSH1",101.486409398107,100,100,101.486409398107
"C76",7.56400871295967,134,"C",4,1926,4663,961,2.421,"ANF",0.15,602,4061,4.2258064516129,"EXP 3","GSH1",55.8672869370534,56.3608577725607,44.9344189827175,44.5409132839605
"C76",7.56400871295967,135,"D",4,1777,3473,687,1.954,"ANF",0.62,364,3109,4.5254730713246,"EXP 3","GSH1",59.8290303866381,52.7092903172842,40.3267279676047,45.7738857503901
"C76",7.56400871295967,136,"E",4,1640,2956,712,1.802,"ANF",1.2,468,2488,3.49438202247191,"EXP 3","GSH1",46.1974880658832,45.9023643483449,31.7374818392611,31.941534152441
"C76",7.56400871295967,137,"F",4,1739,3558,856,2.046,"ANF",3,273,3285,3.83761682242991,"EXP 3","GSH1",50.7352247738,33.9572185387116,16.6646284152534,24.8984959547225
"C76",7.56400871295967,138,"G",4,1737,2919,886,1.68,"ANF",5,172,2747,3.10045146726862,"EXP 3","GSH1",40.9895279728659,20.7506006088576,0,0
"C76",7.56400871295967,313,"B",4,1704,6839,888,7.702,"ANF",0,222,6617,7.45157657657658,"EXP 3","PGPA",98.5135906018926,100,100,98.5135906018926
"C76",7.56400871295967,314,"C",4,1889,2853,664,4.297,"ANF",0.15,76,2777,4.18222891566265,"EXP 3","PGPA",55.291169991609,56.3608577725607,44.9344189827175,44.0815966370403
"C76",7.56400871295967,315,"D",4,1313,2242,396,5.662,"ANF",0.62,48,2194,5.54040404040404,"EXP 3","PGPA",73.2469283240179,52.7092903172842,40.3267279676047,56.0396266996733
"C76",7.56400871295967,316,"E",4,2550,2168,428,5.065,"ANF",1.2,215,1953,4.56308411214953,"EXP 3","PGPA",60.3262672652854,45.9023643483449,31.7374818392611,41.7103528095594
"C76",7.56400871295967,317,"F",4,3352,1716,527,3.256,"ANF",3,439,1277,2.42314990512334,"EXP 3","PGPA",32.0352606280275,33.9572185387116,16.6646284152534,15.7214205852366
"C76",7.56400871295967,318,"G",4,2678,96,81,1.185,"ANF",5,226,0,0,"EXP 3","PGPA",0,20.7506006088576,0,0
"C76",15.4323432343234,217,"B",8,1470,19262,1212,13.1,"ANF",0,558,18704,15.4323432343234,"EXP 4","GSH1",100,100,100,100
"C76",15.4323432343234,218,"C",8,1712,4037,795,2.358,"ANF",0.15,838,3199,4.02389937106918,"EXP 4","GSH1",26.0744548638572,56.3608577725607,44.9344189827175,20.78819460709
"C76",15.4323432343234,219,"D",8,1403,2768,605,1.973,"ANF",0.62,776,1992,3.29256198347107,"EXP 4","GSH1",21.3354636653494,52.7092903172842,40.3267279676047,16.3232977358666
"C76",15.4323432343234,220,"E",8,1127,1012,413,0.898,"ANF",1.2,251,761,1.84261501210654,"EXP 4","GSH1",11.9399561306305,45.9023643483449,31.7374818392611,8.25543839053082
"C76",15.4323432343234,221,"F",8,555,750,262,1.351,"ANF",3,310,440,1.6793893129771,"EXP 4","GSH1",10.88227035569,33.9572185387116,16.6646284152534,5.3405137286248
"C76",15.4323432343234,222,"G",8,504,800,278,1.587,"ANF",5,290,510,1.83453237410072,"EXP 4","GSH1",11.8875814660505,20.7506006088576,0,0
"C67p",15.6893353941267,259,"G",5,1786,10003,897,11.15,"ANF",5,409,9594,10.695652173913,"EXP 1","PGPA",68.1714802139861,37.7008479863872,0,0
"C67p",15.6893353941267,260,"F",5,1929,6948,818,8.494,"ANF",3,405,6543,7.99877750611247,"EXP 1","PGPA",50.9822583632625,51.2310937518564,21.7181860878503,21.6126983287777
"C67p",15.6893353941267,261,"E",5,1888,5020,682,7.361,"ANF",1.2,383,4637,6.79912023460411,"EXP 1","PGPA",43.3359352949352,58.1756856780522,32.8653553537793,24.4818930186457
"C67p",15.6893353941267,262,"D",5,2218,5623,787,7.145,"ANF",0.62,337,5286,6.71664548919949,"EXP 1","PGPA",42.8102613684571,64.4944686867293,43.0080022509576,28.5479337188111
"C67p",15.6893353941267,263,"C",5,1963,15536,1256,12.37,"ANF",0.15,1139,14397,11.4625796178344,"EXP 1","PGPA",73.0596888261144,67.3971388562914,47.667247322107,51.672137951973
"C67p",15.6893353941267,264,"B",5,847,10522,647,16.26,"ANF",0,371,10151,15.6893353941267,"EXP 1","PGPA",100,100,100,100
"C67p",4.73061224489796,289,"G",5,1670,1297,486,2.669,"ANF",5,264,1033,2.12551440329218,"EXP 2","PGPA",44.9310637451755,37.7008479863872,0,0
"C67p",4.73061224489796,290,"F",5,1869,3662,868,4.219,"ANF",3,387,3275,3.77304147465438,"EXP 2","PGPA",79.7579949344541,51.2310937518564,21.7181860878503,33.8114775446802
"C67p",4.73061224489796,291,"E",5,1285,2269,508,4.467,"ANF",1.2,102,2167,4.26574803149606,"EXP 2","PGPA",90.173275903066,58.1756856780522,32.8653553537793,50.9418448863545
"C67p",4.73061224489796,292,"D",5,1089,1833,373,4.914,"ANF",0.62,72,1761,4.72117962466488,"EXP 2","PGPA",99.80060466289,64.4944686867293,43.0080022509576,66.5518255656503
"C67p",4.73061224489796,293,"C",5,1566,3139,770,4.077,"ANF",0.15,355,2784,3.61558441558442,"EXP 2","PGPA",76.4295238842263,67.3971388562914,47.667247322107,54.0554848399208
"C67p",4.73061224489796,294,"B",5,1097,4222,735,5.744,"ANF",0,745,3477,4.73061224489796,"EXP 2","PGPA",100,100,100,100
"C67p",6.28914141414141,319,"G",5,2897,104,85,1.224,"ANF",5,226,0,0,"EXP 3","PGPA",0,37.7008479863872,0,0
"C67p",6.28914141414141,320,"F",5,3741,1155,496,2.329,"ANF",3,439,716,1.44354838709677,"EXP 3","PGPA",22.9530279578527,51.2310937518564,21.7181860878503,9.73038239009319
"C67p",6.28914141414141,321,"E",5,2833,1154,364,3.17,"ANF",1.2,215,939,2.57967032967033,"EXP 3","PGPA",41.0178458361554,58.1756856780522,32.8653553537793,23.1723281563377
"C67p",6.28914141414141,322,"D",5,2452,1203,361,3.332,"ANF",0.62,48,1155,3.1994459833795,"EXP 3","PGPA",50.8725400288409,64.4944686867293,43.0080022509576,33.9242474684115
"C67p",6.28914141414141,323,"C",5,1761,1309,372,3.519,"ANF",0.15,76,1233,3.31451612903226,"EXP 3","PGPA",52.7022038585335,67.3971388562914,47.667247322107,37.2741191744271
"C67p",6.28914141414141,324,"B",5,1587,5203,792,6.569,"ANF",0,222,4981,6.28914141414141,"EXP 3","PGPA",100,100,100,100
"C68",21.623595505618,265,"B",6,257,4220,178,23.71,"ANF",0,371,3849,21.623595505618,"EXP 1","PGPA",100,100,7.84774778455191,7.84774778455191
"C68",21.623595505618,266,"C",6,815,11716,585,20.03,"ANF",0.15,1139,10577,18.0803418803419,"EXP 1","PGPA",83.6139479007757,975.066655368435,100,8.57520328896712
"C68",21.623595505618,267,"D",6,2166,6872,1016,6.764,"ANF",0.62,337,6535,6.43208661417323,"EXP 1","PGPA",29.7456850434615,587.038187958899,59.1371731786054,2.99652691053652
"C68",21.623595505618,268,"E",6,2547,12795,1334,9.591,"ANF",1.2,383,12412,9.30434782608696,"EXP 1","PGPA",43.0286805155489,779.608734172128,79.4165535378495,4.3832109108614
"C68",21.623595505618,269,"F",6,2288,7241,1118,6.477,"ANF",3,405,6836,6.11449016100179,"EXP 1","PGPA",28.276935532822,476.090243420776,47.4533741158267,2.81844885340819
"C68",21.623595505618,270,"G",6,2315,4988,1099,4.539,"ANF",5,409,4579,4.16651501364877,"EXP 1","PGPA",19.2683728872299,25.478735018354,0,0
"C68",0.238532110091743,295,"B",6,493,797,218,3.656,"ANF",0,745,52,0.238532110091743,"EXP 2","PGPA",100,100,7.84774778455191,7.84774778455191
"C68",0.238532110091743,296,"C",6,771,3149,425,7.409,"ANF",0.15,355,2794,6.57411764705882,"EXP 2","PGPA",2756.07239819005,975.066655368435,100,282.654768575657
"C68",0.238532110091743,297,"D",6,750,1298,311,4.174,"ANF",0.62,72,1226,3.94212218649518,"EXP 2","PGPA",1652.65891664606,587.038187958899,59.1371731786054,166.485892338076
"C68",0.238532110091743,298,"E",6,693,1451,253,5.735,"ANF",1.2,102,1349,5.33201581027668,"EXP 2","PGPA",2235.34508969292,779.608734172128,79.4165535378495,227.708330101869
"C68",0.238532110091743,299,"F",6,1250,1888,453,4.168,"ANF",3,387,1501,3.31346578366446,"EXP 2","PGPA",1389.10680930549,476.090243420776,47.4533741158267,138.456534280532
"C68",0.238532110091743,300,"G",6,649,282,132,2.136,"ANF",5,264,18,0.136363636363636,"EXP 2","PGPA",57.167832167832,25.478735018354,0,0
"C68",6.99626400996264,325,"B",6,1624,5840,803,7.273,"ANF",0,222,5618,6.99626400996264,"EXP 3","PGPA",100,100,7.84774778455191,7.84774778455191
"C68",6.99626400996264,326,"C",6,1458,2158,348,6.201,"ANF",0.15,76,2082,5.98275862068965,"EXP 3","PGPA",85.5136200144854,975.066655368435,100,8.7700281353764
"C68",6.99626400996264,327,"D",6,1077,1678,296,5.669,"ANF",0.62,48,1630,5.50675675675676,"EXP 3","PGPA",78.7099621871783,587.038187958899,59.1371731786054,7.92910028720404
"C68",6.99626400996264,328,"E",6,1955,1653,340,4.862,"ANF",1.2,215,1438,4.22941176470588,"EXP 3","PGPA",60.4524323079178,779.608734172128,79.4165535378495,6.15811960081888
"C68",6.99626400996264,329,"F",6,2532,602,214,2.813,"ANF",3,439,163,0.761682242990654,"EXP 3","PGPA",10.8869854240209,476.090243420776,47.4533741158267,1.08513921353985
"C68",6.99626400996264,330,"G",6,987,20,13,1.538,"ANF",5,226,0,0,"EXP 3","PGPA",0,25.478735018354,0,0
